img_3.bmp,leftarrow,1,1,TRUE,2,1,FALSE
img_2.bmp,downarrow,1,1,TRUE,2,1,FALSE
img_4.bmp,uparrow,0,1,TRUE,2,1,FALSE
img_1.bmp,rightarrow,0,1,TRUE,2,1,FALSE
img_4.bmp,uparrow,0,1,FALSE,2,1,FALSE
img_3.bmp,leftarrow,1,1,FALSE,2,1,FALSE
img_1.bmp,rightarrow,0,1,FALSE,2,1,FALSE
img_2.bmp,downarrow,1,1,FALSE,2,1,FALSE
img_3.bmp,leftarrow,1,1,FALSE,2,1,FALSE
img_1.bmp,rightarrow,0,1,FALSE,2,1,FALSE
img_2.bmp,downarrow,1,1,FALSE,2,1,FALSE
img_4.bmp,uparrow,0,1,FALSE,2,1,FALSE
img_1.bmp,rightarrow,0,1,FALSE,2,1,FALSE
img_2.bmp,downarrow,1,1,FALSE,2,1,FALSE
img_3.bmp,leftarrow,1,1,FALSE,2,1,FALSE
img_4.bmp,uparrow,0,1,FALSE,2,1,FALSE
img_4.bmp,uparrow,0,1,FALSE,2,1,FALSE
img_3.bmp,leftarrow,1,1,FALSE,2,1,FALSE
img_1.bmp,rightarrow,0,1,TRUE,2,1,TRUE
img_2.bmp,downarrow,1,1,TRUE,2,1,TRUE
img_3.bmp,downarrow,0,2,TRUE,1,2,TRUE
img_1.bmp,uparrow,1,2,TRUE,1,2,FALSE
img_4.bmp,leftarrow,0,2,TRUE,1,2,FALSE
img_2.bmp,rightarrow,1,2,TRUE,1,2,FALSE
img_1.bmp,uparrow,1,2,FALSE,1,2,FALSE
img_3.bmp,downarrow,0,2,FALSE,1,2,FALSE
img_4.bmp,leftarrow,0,2,FALSE,1,2,FALSE
img_2.bmp,rightarrow,1,2,FALSE,1,2,FALSE
img_1.bmp,uparrow,1,2,FALSE,1,2,FALSE
img_3.bmp,downarrow,0,2,FALSE,1,2,FALSE
img_2.bmp,rightarrow,1,2,FALSE,1,2,FALSE
img_4.bmp,leftarrow,0,2,FALSE,1,2,FALSE
img_4.bmp,leftarrow,0,2,FALSE,1,2,FALSE
img_1.bmp,uparrow,1,2,FALSE,1,2,FALSE
img_2.bmp,rightarrow,1,2,FALSE,1,2,FALSE
img_3.bmp,downarrow,0,2,FALSE,1,2,FALSE
img_2.bmp,rightarrow,1,2,FALSE,1,2,FALSE
img_1.bmp,uparrow,1,2,FALSE,1,2,FALSE
img_4.bmp,leftarrow,0,2,FALSE,1,2,FALSE
img_3.bmp,downarrow,0,2,FALSE,1,2,FALSE
img_3.bmp,leftarrow,1,1,TRUE,2,3,TRUE
img_4.bmp,uparrow,0,1,TRUE,2,3,FALSE
img_2.bmp,downarrow,1,1,TRUE,2,3,FALSE
img_1.bmp,rightarrow,0,1,TRUE,2,3,FALSE
img_4.bmp,uparrow,0,1,FALSE,2,3,FALSE
img_2.bmp,downarrow,1,1,FALSE,2,3,FALSE
img_1.bmp,rightarrow,0,1,FALSE,2,3,FALSE
img_3.bmp,leftarrow,1,1,FALSE,2,3,FALSE
img_4.bmp,uparrow,0,1,FALSE,2,3,FALSE
img_2.bmp,downarrow,1,1,FALSE,2,3,FALSE
img_3.bmp,leftarrow,1,1,FALSE,2,3,FALSE
img_1.bmp,rightarrow,0,1,FALSE,2,3,FALSE
img_1.bmp,uparrow,1,2,TRUE,1,4,TRUE
img_2.bmp,rightarrow,1,2,TRUE,1,4,FALSE
img_3.bmp,downarrow,0,2,TRUE,1,4,FALSE
img_4.bmp,leftarrow,0,2,TRUE,1,4,FALSE
img_3.bmp,downarrow,0,2,FALSE,1,4,FALSE
img_2.bmp,rightarrow,1,2,FALSE,1,4,FALSE
img_4.bmp,leftarrow,0,2,FALSE,1,4,FALSE
img_1.bmp,uparrow,1,2,FALSE,1,4,FALSE
img_4.bmp,leftarrow,0,2,FALSE,1,4,FALSE
img_3.bmp,downarrow,0,2,FALSE,1,4,FALSE
img_2.bmp,rightarrow,1,2,FALSE,1,4,FALSE
img_1.bmp,uparrow,1,2,FALSE,1,4,FALSE
img_2.bmp,downarrow,1,3,TRUE,2,5,TRUE
img_4.bmp,uparrow,0,3,TRUE,2,5,FALSE
img_1.bmp,rightarrow,0,3,TRUE,2,5,FALSE
img_1.bmp,rightarrow,0,3,TRUE,2,5,FALSE
img_2.bmp,downarrow,1,3,FALSE,2,5,FALSE
img_4.bmp,uparrow,0,3,FALSE,2,5,FALSE
img_2.bmp,downarrow,1,3,FALSE,2,5,FALSE
img_4.bmp,uparrow,0,3,FALSE,2,5,FALSE
img_1.bmp,rightarrow,0,3,TRUE,2,5,TRUE
img_2.bmp,rightarrow,1,4,TRUE,1,6,TRUE
img_1.bmp,uparrow,1,4,TRUE,1,6,FALSE
img_4.bmp,leftarrow,0,4,TRUE,1,6,FALSE
img_1.bmp,uparrow,1,4,TRUE,1,6,FALSE
img_4.bmp,leftarrow,0,4,FALSE,1,6,FALSE
img_2.bmp,rightarrow,1,4,FALSE,1,6,FALSE
img_4.bmp,leftarrow,0,4,FALSE,1,6,FALSE
img_2.bmp,rightarrow,1,4,FALSE,1,6,FALSE
img_1.bmp,uparrow,1,4,FALSE,1,6,FALSE
img_2.bmp,downarrow,1,3,TRUE,2,7,TRUE
img_4.bmp,uparrow,0,3,TRUE,2,7,FALSE
img_1.bmp,rightarrow,0,3,TRUE,2,7,FALSE
img_1.bmp,rightarrow,0,3,TRUE,2,7,FALSE
img_4.bmp,uparrow,0,3,FALSE,2,7,FALSE
img_2.bmp,downarrow,1,3,FALSE,2,7,FALSE
img_4.bmp,uparrow,0,3,FALSE,2,7,FALSE
img_2.bmp,downarrow,1,3,FALSE,2,7,FALSE
img_1.bmp,rightarrow,0,3,TRUE,2,7,TRUE
img_4.bmp,leftarrow,0,4,TRUE,1,8,TRUE
img_2.bmp,rightarrow,1,4,TRUE,1,8,FALSE
img_1.bmp,uparrow,1,4,TRUE,1,8,FALSE
img_2.bmp,rightarrow,1,4,TRUE,1,8,FALSE
img_1.bmp,uparrow,1,4,FALSE,1,8,FALSE
